sl,ee,tp,scope,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.015,1.0,0.05,bitcoin,1.9092314379041633,2.027857696560105,0.06838555650650158,4.0218749620594645,0.5075287865367581,1.6681879005705134,1149
0.015,1.0,0.05,ethereum,1.6831440133273363,1.950617122855089,0.14415842493532063,1.8579028380821796,0.5371681415929204,1.4945445887219497,1149
0.015,1.0,0.05,binancecoin,1.6957600449552028,2.447533214053039,0.10008933772513992,3.115800783924353,0.5141592920353982,1.5213924381610664,1149
0.015,1.0,0.05,solana,2.7209338140858983,12.28546688425468,0.1030339906832326,7.410366344040168,0.5230088495575221,1.821438792746715,1149
0.015,1.0,0.08,portfolio,3.3805391185119182,3.7198857858828687,0.03537413412923488,11.461035403697288,0.5584070796460177,2.07191804953169,1149
0.015,1.0,0.08,bitcoin,1.924250832407965,2.0512150013291834,0.06838555650650131,4.053325122044667,0.5066430469441984,1.6743091386385718,1149
0.015,1.0,0.08,ethereum,1.678409010658268,1.9443602595090956,0.14416856997126168,1.8536787821852672,0.536283185840708,1.4929510544773448,1149
0.015,1.0,0.08,binancecoin,1.7175359919578224,2.5030613171976013,0.09879113014128306,3.203361938149066,0.5150442477876106,1.5294350506573875,1149
0.015,1.0,0.08,solana,2.7283730315380548,12.40435696514841,0.10303399068323194,7.4438426426418784,0.5230088495575221,1.8251572512752006,1149
0.015,1.0,0.12,portfolio,3.3839000339611403,3.7327475384922257,0.035325272516228294,11.500640725968973,0.5601769911504425,2.0745468979805213,1149
0.015,1.0,0.12,bitcoin,1.9180937134818683,2.045673662588033,0.06838555650650135,4.045880867026339,0.5066430469441984,1.6720070195274328,1149
0.015,1.0,0.12,ethereum,1.686010389277257,1.9598967825072102,0.14416856997125949,1.8638305060317506,0.5371681415929204,1.4958828266475508,1149
0.015,1.0,0.12,binancecoin,1.7139408622876786,2.4975204981843793,0.10008933772513977,3.1572471878024904,0.5150442477876106,1.5286855131794503,1149
0.015,1.0,0.12,solana,2.735629375070391,12.522582659613695,0.10303399068323242,7.476902792223286,0.5230088495575221,1.8286767685649095,1149
0.02,1.0,0.0,portfolio,3.4056436394108323,3.7765428040913696,0.03503661895850322,11.676556505175144,0.5610619469026549,2.0841455358456846,1149
0.02,1.0,0.0,bitcoin,1.931135960724213,2.0680269396140836,0.06838729044126315,4.075742601869819,0.5075287865367581,1.6777766057580303,1149
0.02,1.0,0.0,ethereum,1.6981061150344752,1.9817367973169469,0.14075425089313273,1.923586859586412,0.5380530973451327,1.5000974860005207,1149
0.02,1.0,0.0,binancecoin,1.7256092449324125,2.530240761575402,0.09813946932878526,3.2473903869095357,0.5150442477876106,1.53323440628154,1149
0.02,1.0,0.0,solana,2.748564477795394,12.697342815394073,0.10283054255267902,7.540249894378603,0.5221238938053098,1.8340481392217194,1149
0.02,1.0,0.01,portfolio,3.285317642545189,3.5070049605725666,0.03570563055747286,10.958220574210868,0.5548672566371682,2.0267234458458887,1149
0.02,1.0,0.01,bitcoin,1.867154162594795,1.9460850165750352,0.0691237398211227,3.868497150367204,0.5057573073516386,1.6471881598875342,1149
0.02,1.0,0.01,ethereum,1.6384301487283977,1.8606308332155002,0.1461323769106512,1.7740718326480314,0.536283185840708,1.4785001049473985,1149
0.02,1.0,0.01,binancecoin,1.634131438073807,2.279510267194011,0.1014219840965827,2.9338916505561436,0.5123893805309735,1.4968940335073406,1149
0.02,1.0,0.01,solana,2.6773896588083668,11.697138718394521,0.10283054255267918,7.255506210056414,0.5221238938053098,1.8031737408128488,1149
0.02,1.0,0.02,portfolio,3.3233963151490475,3.5941944886779362,0.03555011794979455,11.170962786045145,0.5557522123893806,2.044632697520581,1149
0.02,1.0,0.02,bitcoin,1.8963784127715513,1.992306139768012,0.06905230164136242,3.9352718685714554,0.5057573073516386,1.6594866730306845,1149
0.02,1.0,0.02,ethereum,1.6604003792567226,1.9060891087473695,0.14337819303413885,1.8385720640146224,0.536283185840708,1.486051926176042,1149
0.02,1.0,0.02,binancecoin,1.660073905280246,2.355522346544321,0.10076041685993006,3.0180330117387437,0.5123893805309735,1.5071634701873229,1149
0.02,1.0,0.02,solana,2.6985049155912555,11.981941215245069,0.10283054255267908,7.338318240555897,0.5230088495575221,1.8123308472592252,1149
0.02,1.0,0.03,portfolio,3.350358810056363,3.653265582950004,0.035550117949794555,11.281236761427644,0.5566371681415929,2.0568440244400055,1149
0.02,1.0,0.03,bitcoin,1.9089167879532067,2.0211053565306485,0.06838729044126433,4.012646041988672,0.5075287865367581,1.6655735041719795,1149
0.02,1.0,0.03,ethereum,1.672267409544293,1.9294670605500626,0.14239817832698848,1.8668328068567417,0.536283185840708,1.4907324000060296,1149
0.02,1.0,0.03,binancecoin,1.6884582752872912,2.4313247165287417,0.1007605588497591,3.0815951219788196,0.5141592920353982,1.5187847531657077,1149
0.02,1.0,0.03,solana,2.7074623627178687,12.123309161135317,0.1028305425526789,7.378898101460845,0.5212389380530974,1.8156693679829419,1149
0.02,1.0,0.05,portfolio,3.373006095622648,3.7037506388818535,0.0352126439373988,11.483632564462892,0.5610619469026549,2.068095442445059,1149
0.02,1.0,0.05,bitcoin,1.9153627862597178,2.0394753598486943,0.06838729044126331,4.037439134896866,0.508414526129318,1.6702267674607223,1149
0.02,1.0,0.05,ethereum,1.688967186290316,1.961877683479261,0.14272911487157075,1.8839320267471056,0.536283185840708,1.4968821128008512,1149
0.02,1.0,0.05,binancecoin,1.7003134461862153,2.459952942457744,0.09943861564176203,3.146599385424248,0.5141592920353982,1.5230860780667408,1149
0.02,1.0,0.05,solana,2.7262831532674934,12.359534494677712,0.10283054255267929,7.445951721780301,0.5221238938053098,1.8238796568036522,1149
0.02,1.0,0.08,portfolio,3.388911431757786,3.7388686652957777,0.035374134129234916,11.496026053778316,0.5601769911504425,2.075849567705457,1149
0.02,1.0,0.08,bitcoin,1.9286936549278877,2.0587625115996597,0.06838729044126357,4.06334448893979,0.5075287865367581,1.675738857683326,1149
0.02,1.0,0.08,ethereum,1.6857492147127286,1.959261660919112,0.14209732146701057,1.8905779815640096,0.536283185840708,1.4959265871418883,1149
0.02,1.0,0.08,binancecoin,1.7211794243240877,2.513079626781731,0.09813946932878546,3.233037170374821,0.5150442477876106,1.5308379868204145,1149
0.02,1.0,0.08,solana,2.733885954743546,12.480571489921036,0.10283054255267937,7.479950607805747,0.5221238938053098,1.8277058498448342,1149
0.02,1.0,0.12,portfolio,3.393390317030193,3.7537453642000767,0.035212643937398674,11.576219308114528,0.5610619469026549,2.0788247987988537,1149
0.02,1.0,0.12,bitcoin,1.9247676135130047,2.0581917791687574,0.06838729044126375,4.062579748608886,0.5075287865367581,1.6745347093375116,1149
0.02,1.0,0.12,ethereum,1.693583245113096,1.9745653663782323,0.14209732146701098,1.9006838456238442,0.5371681415929204,1.4989062168409697,1149
0.02,1.0,0.12,binancecoin,1.718017869244876,2.510011955326916,0.09943861564176225,3.1882602594055944,0.5150442477876106,1.530387426137014,1149
0.02,1.0,0.12,solana,2.740636940060087,12.59108756068013,0.10283054255267902,7.510786689275309,0.5221238938053098,1.830877301230228,1149
0.03,1.0,0.0,portfolio,3.4149505796152737,3.7978903713908467,0.03503661895850333,11.715909767331404,0.5610619469026549,2.0888276666640824,1149
0.03,1.0,0.0,bitcoin,1.9402903578646225,2.0853182359412985,0.06723642644237064,4.16896259953143,0.5075287865367581,1.6826501078943172,1149
0.03,1.0,0.0,ethereum,1.7054513250768881,1.997184527384975,0.13834448860590431,1.9675089258193157,0.5380530973451327,1.5028639059138325,1149
0.03,1.0,0.0,binancecoin,1.7306201844694984,2.5439022532035094,0.09813946932878506,3.258777684220798,0.5150442477876106,1.534985320496651,1149
0.03,1.0,0.0,solana,2.7514967470682747,12.740571814573215,0.10303958879191603,7.536863848232023,0.5230088495575221,1.8351242292633916,1149
0.03,1.0,0.01,portfolio,3.3036270131842396,3.5449844429235142,0.03553665742793146,11.082445272247057,0.5548672566371682,2.035162033128916,1149
0.03,1.0,0.01,bitcoin,1.8780928651341264,1.9652302959293677,0.06881446812966897,3.912067138549608,0.5057573073516386,1.6516760645731638,1149
0.03,1.0,0.01,ethereum,1.6504097131580304,1.8840015689700036,0.14208318186825203,1.8404606411837423,0.536283185840708,1.4828229359567546,1149
0.03,1.0,0.01,binancecoin,1.6420302770939985,2.301840117912661,0.10142198409658236,2.952946341750669,0.5132743362831859,1.4990943623816737,1149
0.03,1.0,0.01,solana,2.689068996537646,11.850664080581982,0.10303958879191526,7.285513992085981,0.5230088495575221,1.8080038498877575,1149
0.03,1.0,0.02,portfolio,3.3398217794642977,3.628716400070039,0.03543823147841794,11.271014933692015,0.5548672566371682,2.052332105043071,1149
0.03,1.0,0.02,bitcoin,1.9045113853428364,2.0074491217095862,0.06874300621548976,3.9734705483045216,0.5057573073516386,1.663741390555729,1149
0.03,1.0,0.02,ethereum,1.6705246896489148,1.9265746548386895,0.14097313577439474,1.8837587174409332,0.5371681415929204,1.4898094047739416,1149
0.03,1.0,0.02,binancecoin,1.6712580230604182,2.3866794915783434,0.10075125668095558,3.044571935421638,0.5132743362831859,1.5108994454166953,1149
